X,Y,InitialLatitude,InitialLongitude,POOState
-90.707956194,36.920326801,36.92032,-90.70795,US-MO
-95.022008704,47.874608261,47.8746,-95.022,US-MN
-98.858620921,48.019174633,,,US-ND
-85.6602823809999,34.364173183,,,US-AL
-98.910287597,47.989452402,,,US-ND
-111.987212708,46.460736604,46.46198,-111.9877,US-MT
-93.128236478,30.9894555290001,30.98945,-93.12823,US-LA
-99.731121321,48.843619098,,,US-ND
-91.439728668,37.556673549,,,US-MO
-87.3842450769999,34.0925863910001,34.09258,-87.38424,US-AL
-122.02626354,40.719605207,40.7196,-122.02625,US-CA
-118.81751254,36.8122273320001,,,US-CA
-117.422032015,33.637484855,33.63571,-117.4212,US-CA
-115.083213916,48.983696492,48.96996,-115.0986,US-MT
-95.013978702,47.8760482610001,47.87604,-95.01397,US-MN
-118.065152145,33.902324849,33.90232,-118.06514,US-CA
-94.205753737,46.6307452630001,,,US-MN
-122.52663532,38.519432997,38.519428,-122.526622,US-CA
-108.814910379,33.7114453240001,33.71144,-108.8149,US-NM
-98.395172971,33.4949191320001,33.49491333,-98.395165,US-TX
-110.436310687,33.373805191,33.36674,-110.4471,US-AZ
-112.333711589,38.901635792,38.90163,-112.3337,US-UT
-96.222427662,36.7838364940001,36.78383,-96.22242,US-OK
-96.359889312,42.1138989200001,,,US-NE
-94.847157266,36.3224464840001,36.32244,-94.84715,US-OK
-118.088514368,48.460596131,48.46035,-118.0882,US-WA
-115.254311816,35.7863852310001,35.77678,-115.3171,US-NV
-89.370005851,37.31340694,37.316083,-89.36393,US-IL
-94.614268502,47.379208228,,,US-MN
-83.722720733,34.7764733450001,34.776467,-83.722717,US-GA
-95.022308704,47.8732082600001,47.8732,-95.0223,US-MN
-93.645726898,35.6689464240001,35.66894,-93.64572,US-AR
-107.777630592,38.478246057,38.47824,-107.77762,US-CO
-109.065910328,32.2326350910001,32.22779,-109.0578,US-AZ
-118.202942174,33.971864849,33.97186,-118.20293,US-CA
-103.113909334,36.4184860500001,36.41848,-103.1139,US-NM
-97.404527747,33.860185911,33.86018,-97.40452,US-OK
-118.148092168,34.009654857,34.00965,-118.14808,US-CA
-118.285742177,33.84212483,33.84212,-118.28573,US-CA
-118.552062264,34.3567148720001,34.35671,-118.55205,US-CA
-85.560024474,32.483686119,32.50843,-85.58038,US-AL
-104.987811243,47.163116331,47.162778,-104.987778,US-MT
-87.028394904,32.762676126,32.76267,-87.02839,US-AL
-117.775952108,34.048904882,34.0489,-117.77594,US-CA
-102.436677424,47.9747298720001,,,US-ND
-109.574844014,35.4922833150001,,,US-AZ
-102.753860721,47.3687345540001,,,US-ND
-89.3157456549999,34.7091564360001,34.70915,-89.31574,US-MS
-117.04180794,33.516836862,33.516832,-117.041796,US-CA
-99.006676511,47.982230171,,,US-ND
-93.902506622,29.7117652360001,29.71176,-93.9025,US-TX
-97.2418777409999,34.3838360140001,34.38383,-97.24187,US-OK
-114.093413327,47.323576469,47.32362,-114.0936,US-MT
-103.932509362,34.450283692,,,US-NM
-118.157302229,34.7186649340001,34.71866,-118.15729,US-CA
-97.7381879019999,34.8842260800001,34.88422,-97.73818,US-OK
-117.982122148,34.1095948770001,34.10959,-117.98211,US-CA
-97.945419516,47.7873780140001,,,US-ND
-105.734911298,46.501617192,46.50161,-105.7349,US-MT
-122.221402022,37.214588212,,,US-CA
-95.003508699,47.8785082630001,47.8785,-95.0035,US-MN
-93.637086837,34.8351662680001,34.83522,-93.63715,US-AR
-95.779517144,30.5264753380001,30.52647,-95.77951,US-TX
-96.002147515,35.6437163030001,35.64371,-96.00214,US-OK
-118.001642142,33.9951848630001,33.99518,-118.00163,US-CA
-118.082972153,33.9671648560001,33.96716,-118.08296,US-CA
-98.867509808,47.991396851,,,US-ND
-118.156882225,34.674904929,34.6749,-118.15687,US-CA
-94.51683707,34.838686228,34.85744,-94.5184,US-OK
-118.236172201,34.240054877,34.24005,-118.23616,US-CA
-88.906125322,30.5988955930001,30.58144,-88.89221,US-MS
-118.185312166,33.9137048440001,33.9137,-118.1853,US-CA
-81.0866697009999,27.856671884,,,US-FL
-101.526675684,36.72639509,,,US-OK
-116.685791827,32.8363648000001,32.83484,-116.686,US-CA
-100.663343282,46.094174249,,,US-ND
-95.308708795,47.9206082440001,47.9206,-95.3087,US-MN
-105.673833753,34.4080775940001,,,US-NM
-118.148132226,34.7039249330001,34.70392,-118.14812,US-CA
-69.4592600079999,43.9845800190001,,,US-ME
-96.457507541,34.37216605,34.37216,-96.4575,US-OK
